text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"Washington State hosted the championship again four years later in 1977 , also at Hangman Valley , south of the city .","['Washington State', 'Hangman Valley']","['location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-other', 'location-other', 'O', 'O', 'O', 'O', 'O', 'O']","['location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-other', 'location-other', 'O', 'O', 'O', 'O', 'O', 'O']","1. Washington State | True | as it is a state (location-GPE)
2. championship | False | as it is an event
3. four years later in 1977 | False | as it is a period of time and a date
4. Hangman Valley | True | as it is a location (location-other)
5. city | False | as it is not specified which city, therefore it cannot be recognized as an entity.",1.0,"Washington | location-GPE State | location-GPE hosted | O the | O championship | O again | O four | O years | O later | O in | O 1977 | O , | O also | O at | O Hangman | location-other Valley | location-other , | O south | O of | O the | O city | O . | O","Washington | location-GPE State | location-GPE hosted | O the | O championship | O again | O four | O years | O later | O in | O 1977 | O , | O also | O at | O Hangman | location-other Valley | location-other , | O south | O of | O the | O city | O . | O",True
"Via Flathead Lake , it eventually drains to the Flathead River , a major tributary in the Columbia River system .","['Flathead Lake', 'Flathead River', 'Columbia River']","['O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'O', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'O', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'O']","['O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'O', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'O', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'location-bodiesofwater', 'O']","1. Flathead Lake | True | as it is a body of water (location-bodiesofwater)
    2. Flathead River | True | as it is a river (location-bodiesofwater)
    3. Columbia River system | True | as it is a river system, a type of body of water (location-bodiesofwater)",0.6666666666666666,"Via | O Flathead | location-bodiesofwater Lake | location-bodiesofwater , | O it | O eventually | O drains | O to | O the | O Flathead | location-bodiesofwater River | location-bodiesofwater , | O a | O major | O tributary | O in | O the | O Columbia | location-bodiesofwater River | location-bodiesofwater system | location-bodiesofwater . | O","Via | O Flathead | location-bodiesofwater Lake | location-bodiesofwater , | O it | O eventually | O drains | O to | O the | O Flathead | location-bodiesofwater River | location-bodiesofwater , | O a | O major | O tributary | O in | O the | O Columbia | location-bodiesofwater River | location-bodiesofwater system | O . | O",False
"Certain traditional Chinese festivals are made public holidays , including Chinese New Year .","['Chinese', 'Chinese']","['O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. traditional Chinese festivals | False | as it is an event
        2. public holidays | False | as it is a type of day, not a location or organization
        3. Chinese New Year | False | as it is an event
        4. Chinese | False | as it is a language, not a location or organization.",0.0,"Certain | O traditional | O Chinese | O festivals | O are | O made | O public | O holidays | O , | O including | O Chinese | O New | O Year | O . | O","Certain | O traditional | O Chinese | location-GPE festivals | O are | O made | O public | O holidays | O , | O including | O Chinese | location-GPE New | O Year | O . | O",False
"On 1 December 1943 , British and U.S . military representatives at RAF Lajes Field signed a joint agreement outlining the roles and responsibilities for the United States Army Air Forces ( USAAF ) and United States Navy ( USN ) at Lajes Field .","['British', 'U.S .', 'RAF Lajes Field', 'United States Army Air Forces', 'USAAF', 'United States Navy', 'USN', 'Lajes Field']","['O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'organization-politicalparty', 'organization-politicalparty', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'organization-other', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'O', 'organization-other', 'O', 'O', 'location-other', 'location-other', 'O']","['location-other', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'location-other', 'location-other', 'location-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'O', 'O', 'O', 'O', 'O', 'O', 'location-other']","1. 1 December 1943 | False | as it is a date
2. British and U.S | True | as they are countries (location-GPE)
3. military representatives | False | as it is a group of people, not an organization or a location
4. RAF Lajes Field | True | as it is a location (location-other)
5. joint agreement | False | as it is an event or document
6. United States Army Air Forces ( USAAF ) | True | as it is a military organization (organization-other)
7. United States Navy ( USN ) | True | as it is a military organization (organization-other)
8. Lajes Field | True | as it is a location (location-other)",0.2857142857142857,"On | location-other 1 | O December | O 1943 | O , | O British | location-GPE and | location-GPE U.S | location-GPE . | O military | O representatives | O at | O RAF | location-other Lajes | location-other Field | location-other signed | O a | O joint | O agreement | O outlining | O the | O roles | O and | O responsibilities | O for | O the | O United | organization-other States | organization-other Army | organization-other Air | organization-other Forces | organization-other ( | O USAAF | O ) | O and | O United | organization-other States | organization-other Navy | organization-other ( | O USN | O ) | O at | O Lajes | O Field | O . | location-other","On | O 1 | O December | O 1943 | O , | O British | location-GPE and | O U.S | location-GPE . | location-GPE military | O representatives | O at | O RAF | organization-politicalparty Lajes | organization-politicalparty Field | organization-politicalparty signed | O a | O joint | O agreement | O outlining | O the | O roles | O and | O responsibilities | O for | O the | O United | organization-other States | organization-other Army | organization-other Air | organization-other Forces | organization-other ( | O USAAF | organization-other ) | O and | O United | organization-other States | organization-other Navy | organization-other ( | O USN | organization-other ) | O at | O Lajes | location-other Field | location-other . | O",False
The bridge is named so because it connects Washington County and Dakota County .,"['Washington County', 'Dakota County']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O']","1. Washington County | True | as it is a County (location-GPE)
2. Dakota County | True | as it is a County (location-GPE)
3. The bridge | False | as it is a specific building or structure, not an organization or a general location like city or country.",1.0,The | O bridge | O is | O named | O so | O because | O it | O connects | O Washington | location-GPE County | location-GPE and | O Dakota | location-GPE County | location-GPE . | O,The | O bridge | O is | O named | O so | O because | O it | O connects | O Washington | location-GPE County | location-GPE and | O Dakota | location-GPE County | location-GPE . | O,True
"Thereafter , local warlords and the Taliban took control of the airport until the U.S.-led invasion in late 2001 .","['Taliban', 'U.S.-led']","['O', 'O', 'O', 'O', 'O', 'O', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-other', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'organization-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. local warlords | False | as this a generic term for people who are not specified as part of a specific organization.
            2. Taliban | True | as it is a specific organization (organization-other)
            3. airport | False | as this is a generic term, not a specific location.
            4. U.S.-led invasion | False | as it is an event.
            5. U.S. | True | as it is a Country(location-GPE)
            6. 2001 | False | as it is a date",0.0,"Thereafter | O , | O local | O warlords | O and | O the | O Taliban | organization-other took | O control | O of | O the | O airport | O until | O the | O U.S.-led | O invasion | O in | O late | O 2001 | O . | O","Thereafter | O , | O local | O warlords | O and | O the | O Taliban | organization-politicalparty took | O control | O of | O the | O airport | O until | O the | O U.S.-led | organization-other invasion | O in | O late | O 2001 | O . | O",False
"Upon returning to Austin in 2005 , the festival continued , but by 2007 it was shrinking .",['Austin'],"['O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Austin | True | as it is a city (location-GPE)
2. 2005 | False | as it is a date
3. Festival | False | as it is an event
4. 2007 | False | as it is a date",1.0,"Upon | O returning | O to | O Austin | location-GPE in | O 2005 | O , | O the | O festival | O continued | O , | O but | O by | O 2007 | O it | O was | O shrinking | O . | O","Upon | O returning | O to | O Austin | location-GPE in | O 2005 | O , | O the | O festival | O continued | O , | O but | O by | O 2007 | O it | O was | O shrinking | O . | O",True
"Thirty years later , one of these images was featured on a Royal Mail stamp .",['Royal Mail'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O']","1. Thirty years later | False | as it is a duration, not an organization or location.
2. Royal Mail | True | it's a company (organization-company).
3. stamp | False | it's a product, not an entity.",1.0,"Thirty | O years | O later | O , | O one | O of | O these | O images | O was | O featured | O on | O a | O Royal | organization-company Mail | organization-company stamp | O . | O","Thirty | O years | O later | O , | O one | O of | O these | O images | O was | O featured | O on | O a | O Royal | organization-company Mail | organization-company stamp | O . | O",True
"Two new battalions were raised in late 1804 , at Hamilton , the 3rd and 4th Battalions .",['Hamilton'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O']","1. Two new battalions | False | as they are military units and not specified as an organization or a location.
2. 1804 | False | as it is a date and not an organization or a location.
3. Hamilton | True | as it is a city (location-GPE).
4. 3rd and 4th Battalions | True | as they can be considered as military organizations (organization-other).",0.6666666666666666,"Two | O new | O battalions | O were | O raised | O in | O late | O 1804 | O , | O at | O Hamilton | location-GPE , | O the | O 3rd | organization-other and | organization-other 4th | organization-other Battalions | organization-other . | O","Two | O new | O battalions | O were | O raised | O in | O late | O 1804 | O , | O at | O Hamilton | location-GPE , | O the | O 3rd | O and | O 4th | O Battalions | O . | O",False
"The Burlington Northern and Santa Fe Railway discontinued service to Astoria in 1996 , as it did not provide a large enough market .","['Burlington Northern', 'Santa Fe Railway', 'Astoria']","['O', 'organization-company', 'organization-company', 'O', 'organization-company', 'organization-company', 'organization-company', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Burlington Northern and Santa Fe Railway | True | as it is railways (location-road/railway/highway/transit)
        2. Astoria | True | as it is a city (location-GPE)
        3. 1996 | False | as it is a date, not an organization or location
        4. Market | False | as it is an abstract concept, not an organization or location.",0.4,"The | O Burlington | location-road/railway/highway/transit Northern | location-road/railway/highway/transit and | location-road/railway/highway/transit Santa | location-road/railway/highway/transit Fe | location-road/railway/highway/transit Railway | location-road/railway/highway/transit discontinued | O service | O to | O Astoria | location-GPE in | O 1996 | O , | O as | O it | O did | O not | O provide | O a | O large | O enough | O market | O . | O","The | O Burlington | organization-company Northern | organization-company and | O Santa | organization-company Fe | organization-company Railway | organization-company discontinued | O service | O to | O Astoria | location-GPE in | O 1996 | O , | O as | O it | O did | O not | O provide | O a | O large | O enough | O market | O . | O",False
Proposals for the Mid-Hudson span were made by state legislature in 1923 .,['Mid-Hudson'],"['O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'organization-government', 'organization-government', 'O', 'O', 'O']","1. Mid-Hudson | True | as it is a location related to a span/bridge (location-road/railway/highway/transit)
2. State legislature | True | as it is a government related organization (organization-government)
3. 1923 | False | as it is a date.",0.0,Proposals | O for | O the | O Mid-Hudson | location-road/railway/highway/transit span | O were | O made | O by | O state | organization-government legislature | organization-government in | O 1923 | O . | O,Proposals | O for | O the | O Mid-Hudson | location-GPE span | O were | O made | O by | O state | O legislature | O in | O 1923 | O . | O,False
As a result they were deported to the penal colony Cayenne .,['Cayenne'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","1. Cayenne | True | as it is a location (location-GPE). Cayenne is the capital city of French Guiana, a region of France located in South America.",1.0,As | O a | O result | O they | O were | O deported | O to | O the | O penal | O colony | O Cayenne | location-GPE . | O,As | O a | O result | O they | O were | O deported | O to | O the | O penal | O colony | O Cayenne | location-GPE . | O,True
Principal photography on the film began in mid-October 2015 in London .,['London'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","1. Principal photography | False | as it is a film production phase, not an organization or location
2. film | False | as it is an artwork, not an organization or location
3. mid-October 2015 | False | as it is a date
4. London | True | as it is a city (location-GPE)",1.0,Principal | O photography | O on | O the | O film | O began | O in | O mid-October | O 2015 | O in | O London | location-GPE . | O,Principal | O photography | O on | O the | O film | O began | O in | O mid-October | O 2015 | O in | O London | location-GPE . | O,True
The town is situated along the east bank of Tennessee-Tombigbee Waterway in northern Monroe County .,"['Tennessee-Tombigbee Waterway', 'Monroe County']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'location-GPE', 'location-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O', 'location-GPE', 'location-GPE', 'location-GPE', 'O']","1. The town | False | as it's not clear what town is being referenced
2. East Bank | False | as it's not given as a proper noun or specific location
3. Tennessee-Tombigbee Waterway | True | as it is a body of water (location-bodiesofwater)
4. Northern Monroe County | True | as it is a region within a county (location-GPE)",0.0,The | O town | O is | O situated | O along | O the | O east | O bank | O of | O Tennessee-Tombigbee | location-bodiesofwater Waterway | location-bodiesofwater in | O northern | location-GPE Monroe | location-GPE County | location-GPE . | O,The | O town | O is | O situated | O along | O the | O east | O bank | O of | O Tennessee-Tombigbee | location-road/railway/highway/transit Waterway | location-road/railway/highway/transit in | O northern | O Monroe | location-GPE County | location-GPE . | O,False
"In Santa Rosa , the creek parallels Creekside Road , Cypress Road , and Hoen Avenue westward to Doyle Community Park , where it is joined by Spring Creek .","['Santa Rosa', 'Creekside Road', 'Cypress Road', 'Hoen Avenue westward', 'Doyle Community Park', 'Spring Creek']","['O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-park', 'location-park', 'location-park', 'O', 'O', 'O', 'O', 'O', 'O', 'location-bodiesofwater', 'location-bodiesofwater', 'O']","['O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'location-park', 'location-park', 'location-park', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Santa Rosa | True | as it is a city (location-GPE)
2. the creek | False | as it is not specified and is a natural feature, not a recognized named location 
3. Creekside Road | True | as it is a road (location-road/railway/highway/transit)
4. Cypress Road | True | as it is a road (location-road/railway/highway/transit)
5. Hoen Avenue | True | as it is a road (location-road/railway/highway/transit)
6. Doyle Community Park | True | as it is a park (location-park)
7. Spring Creek | False | it's a natural feature, but not a recognized named location",0.7272727272727272,"In | O Santa | location-GPE Rosa | location-GPE , | O the | O creek | O parallels | O Creekside | location-road/railway/highway/transit Road | location-road/railway/highway/transit , | O Cypress | location-road/railway/highway/transit Road | location-road/railway/highway/transit , | O and | O Hoen | location-road/railway/highway/transit Avenue | location-road/railway/highway/transit westward | O to | O Doyle | location-park Community | location-park Park | location-park , | O where | O it | O is | O joined | O by | O Spring | O Creek | O . | O","In | O Santa | location-GPE Rosa | location-GPE , | O the | O creek | O parallels | O Creekside | location-road/railway/highway/transit Road | location-road/railway/highway/transit , | O Cypress | location-road/railway/highway/transit Road | location-road/railway/highway/transit , | O and | O Hoen | location-road/railway/highway/transit Avenue | location-road/railway/highway/transit westward | location-road/railway/highway/transit to | O Doyle | location-park Community | location-park Park | location-park , | O where | O it | O is | O joined | O by | O Spring | location-bodiesofwater Creek | location-bodiesofwater . | O",False
"The bulk of the album was recorded over two sessions at De Lane Lea Studios , London in 1970 , with later string and brass overdubs .","['De Lane Lea Studios', 'London']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'organization-other', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. De Lane Lea Studios | True | as it is an organization (organization-other)
2. London | True | as it is a city (location-GPE)
3. 1970 | False | as it is a date, not an organization or a location
4. string and brass overdubs | False | as they are musical techniques, not organizations or locations",1.0,"The | O bulk | O of | O the | O album | O was | O recorded | O over | O two | O sessions | O at | O De | organization-other Lane | organization-other Lea | organization-other Studios | organization-other , | O London | location-GPE in | O 1970 | O , | O with | O later | O string | O and | O brass | O overdubs | O . | O","The | O bulk | O of | O the | O album | O was | O recorded | O over | O two | O sessions | O at | O De | organization-other Lane | organization-other Lea | organization-other Studios | organization-other , | O London | location-GPE in | O 1970 | O , | O with | O later | O string | O and | O brass | O overdubs | O . | O",True
The move made Al Jazeera Türk the first 24-hour news operation to go digital before broadcast .,['Al Jazeera Türk'],"['O', 'O', 'O', 'organization-media/newspaper', 'organization-media/newspaper', 'organization-media/newspaper', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'organization-media', 'organization-media', 'organization-media', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Al Jazeera Türk | True | as it is a media organization (organization-media)
2. 24-hour | False | as it indicates a duration, not a location or organization
3. digital | False | as it is a technology or concept, not an entity
4. broadcast | False | as it is a method of communication, not an entity.",0.0,The | O move | O made | O Al | organization-media Jazeera | organization-media Türk | organization-media the | O first | O 24-hour | O news | O operation | O to | O go | O digital | O before | O broadcast | O . | O,The | O move | O made | O Al | organization-media/newspaper Jazeera | organization-media/newspaper Türk | organization-media/newspaper the | O first | O 24-hour | O news | O operation | O to | O go | O digital | O before | O broadcast | O . | O,False
"A statement released by Bahrain 's largest licensed opposition party , Al Wefaq described the siege as state-sponsored `` terrorism '' .","['Bahrain', 'Al Wefaq']","['O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-politicalparty', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'organization-politicalparty', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Bahrain | True | as it is a country (location-GPE)
2. Al Wefaq | True | as it is a political party (organization-politicalparty)
3. State-sponsored ""terrorism"" | False | as it is an abstract concept, not a location or organization",1.0,"A | O statement | O released | O by | O Bahrain | location-GPE 's | O largest | O licensed | O opposition | O party | O , | O Al | organization-politicalparty Wefaq | organization-politicalparty described | O the | O siege | O as | O state-sponsored | O `` | O terrorism | O '' | O . | O","A | O statement | O released | O by | O Bahrain | location-GPE 's | O largest | O licensed | O opposition | O party | O , | O Al | organization-politicalparty Wefaq | organization-politicalparty described | O the | O siege | O as | O state-sponsored | O `` | O terrorism | O '' | O . | O",True
"Puerto Rico Highway 198 ( PR-198 ) is a highway that parallels Puerto Rico Highway 30 from Juncos , Puerto Rico , to Humacao , Puerto Rico , where it ends at Puerto Rico Highway 3 .","['Puerto Rico Highway 198', 'PR-198', 'Puerto Rico Highway 30', 'Juncos', 'Puerto Rico', 'Humacao', 'Puerto Rico', 'Puerto Rico Highway 3']","['location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O', 'O', 'location-GPE', 'O', 'location-GPE', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O']","['location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'location-road/railway/highway/transit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE']","1. Puerto Rico Highway 198 | True | as it is a road/location-road/railway/highway/transit
2. PR-198 | True | is also a name for a road/location-road/railway/highway/transit
3. Puerto Rico | True | as it is a territory (location-GPE)
4. Puerto Rico Highway 30 | True | as it is a road (location-road/railway/highway/transit)
5. Juncos, Puerto Rico | True | as it is a City (location-GPE)
6. Humacao, Puerto Rico | True | as it is  a City (location-GPE)
7. Puerto Rico Highway 3 | True | as it is a road/location-road/railway/highway/transit",0.1818181818181818,"Puerto | location-GPE Rico | O Highway | O 198 | O ( | O PR-198 | O ) | O is | O a | O highway | O that | O parallels | O Puerto | location-road/railway/highway/transit Rico | location-road/railway/highway/transit Highway | location-road/railway/highway/transit 30 | location-road/railway/highway/transit from | O Juncos | O , | O Puerto | O Rico | O , | O to | O Humacao | O , | O Puerto | O Rico | O , | O where | O it | O ends | O at | O Puerto | O Rico | O Highway | O 3 | O . | location-GPE","Puerto | location-road/railway/highway/transit Rico | location-road/railway/highway/transit Highway | location-road/railway/highway/transit 198 | location-road/railway/highway/transit ( | O PR-198 | location-road/railway/highway/transit ) | O is | O a | O highway | O that | O parallels | O Puerto | location-road/railway/highway/transit Rico | location-road/railway/highway/transit Highway | location-road/railway/highway/transit 30 | location-road/railway/highway/transit from | O Juncos | location-GPE , | O Puerto | location-GPE Rico | location-GPE , | O to | O Humacao | location-GPE , | O Puerto | location-GPE Rico | location-GPE , | O where | O it | O ends | O at | O Puerto | location-road/railway/highway/transit Rico | location-road/railway/highway/transit Highway | location-road/railway/highway/transit 3 | location-road/railway/highway/transit . | O",False
"The name United Rhodesia Party and the acronym , URP , refer to two political parties in Southern Rhodesia .","['United Rhodesia Party', 'URP', 'Southern Rhodesia']","['O', 'O', 'organization-politicalparty', 'organization-politicalparty', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O']","['O', 'O', 'organization-politicalparty', 'organization-politicalparty', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'organization-politicalparty', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'location-GPE', 'O']","1. United Rhodesia Party | True | as it is a political party (organization-politicalparty)
        2. URP | True | as it is an acronym for the United Rhodesia Party (organization-politicalparty)
        3. Southern Rhodesia | True | as it was a historical name for a country, present-day Zimbabwe (location-GPE)",1.0,"The | O name | O United | organization-politicalparty Rhodesia | organization-politicalparty Party | organization-politicalparty and | O the | O acronym | O , | O URP | organization-politicalparty , | O refer | O to | O two | O political | O parties | O in | O Southern | location-GPE Rhodesia | location-GPE . | O","The | O name | O United | organization-politicalparty Rhodesia | organization-politicalparty Party | organization-politicalparty and | O the | O acronym | O , | O URP | organization-politicalparty , | O refer | O to | O two | O political | O parties | O in | O Southern | location-GPE Rhodesia | location-GPE . | O",True
Christianity in Sussex was put under control of the diocese of Winchester .,"['Christianity', 'Sussex', 'Winchester']","['organization-religion', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'location-GPE', 'O']","['O', 'O', 'location-GPE', 'O', 'O', 'O', 'O', 'O', 'organization-religion', 'organization-religion', 'organization-religion', 'organization-religion', 'O']","1. Christianity | False | as it is a religion, not a location or organization
2. Sussex | True | as it is a county in England (location-GPE)
3. The Diocese of Winchester | True | as it is an organization (organization-religion)",0.4,Christianity | O in | O Sussex | location-GPE was | O put | O under | O control | O of | O the | organization-religion diocese | organization-religion of | organization-religion Winchester | organization-religion . | O,Christianity | organization-religion in | O Sussex | location-GPE was | O put | O under | O control | O of | O the | O diocese | O of | O Winchester | location-GPE . | O,False
He is a member of Zeta Psi fraternity .,['Zeta Psi'],"['O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'organization-other', 'organization-other', 'organization-other', 'O']",1. Zeta Psi fraternity | True | as it is an organization (organization-other),0.0,He | O is | O a | O member | O of | O Zeta | organization-other Psi | organization-other fraternity | organization-other . | O,He | O is | O a | O member | O of | O Zeta | organization-other Psi | organization-other fraternity | O . | O,False
"The buyers were the AM Investco consortium , which beyond ArcelorMittal included Marcegaglia and Banca Intesa Sanpaolo .","['AM Investco', 'ArcelorMittal', 'Marcegaglia', 'Banca Intesa Sanpaolo']","['O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'O', 'O', 'O', 'O', 'organization-company', 'O', 'organization-company', 'O', 'organization-company', 'organization-company', 'organization-company', 'O']","['O', 'O', 'O', 'O', 'organization-company', 'organization-company', 'organization-company', 'O', 'O', 'O', 'organization-company', 'O', 'organization-company', 'O', 'organization-other', 'organization-other', 'organization-other', 'O']","1. AM Investco consortium | True | as it is a company (organization-company)
2. ArcelorMittal | True | as it is a company (organization-company)
3. Marcegaglia | True | as it is a company (organization-company)
4. Banca Intesa Sanpaolo | True | as it is a bank and falls under the other organization category (organization-other)",0.5,"The | O buyers | O were | O the | O AM | organization-company Investco | organization-company consortium | organization-company , | O which | O beyond | O ArcelorMittal | organization-company included | O Marcegaglia | organization-company and | O Banca | organization-other Intesa | organization-other Sanpaolo | organization-other . | O","The | O buyers | O were | O the | O AM | organization-company Investco | organization-company consortium | O , | O which | O beyond | O ArcelorMittal | organization-company included | O Marcegaglia | organization-company and | O Banca | organization-company Intesa | organization-company Sanpaolo | organization-company . | O",False
