,idx,para,entities,preds,meta,f1
2. Italy | True | as it is the name of a country
3. 297,157 | False | as it is a number",1.0
75,2391,United States at Netherlands,"['United', 'States', 'Netherlands']","['states', 'united', 'netherlands']","1. United States | True | as it is a country
2. Netherlands | True | as it is a country",1.0
76,2016,Chesterfield 4 3 0 1 4 2 9,['Chesterfield'],['chesterfield'],1. Chesterfield | True | as it is the name of a place or could be the name of a sports team,1.0
77,235,NATIONAL LEAGUE,"['NATIONAL', 'LEAGUE']","['national', 'league']",1. NATIONAL LEAGUE | True | as it is the name of an organization,1.0
78,37,The tourists will play nine first-class matches against,[],"['full', 'entities', 'provided', 'partial', 'incomplete', 'analysis', 'give', 'please', 'sentence', 'given', 'proper', 'paragraph', 'identifiable']","The given paragraph is incomplete, and there are no identifiable entities in the partial sentence provided. Please give the full sentence or paragraph for a proper analysis.",0.0
79,1238,Missing German girl found alive at Dutch campsite .,"['German', 'Dutch']","['dutch', 'german']","1. German | True | as it is a nationality
    2. girl | False | as it is not a named person, organization or location
    3. Dutch | True | as it is a nationality
    4. campsite | False | as it is not a named person, organization or location",1.0
80,3144,"U.S. plans rely heavily on U.S. air attacks on Iraqi forces , but there are also 23,000 U.S. troops in the region , according to defense officials .","['U.S.', 'U.S.', 'Iraqi', 'U.S.']",['u.s'],"1. U.S. | True | as it is the abbreviation for the United States, a country
2. U.S. air attacks | False | as it is a compound term that refers to an action, not an entity
3. Iraqi forces | False | as it is a group, but not a named one
4. 23,000 | False | as it is a number
5. U.S. troops | False | as it is a group, but not a named one
6. region | False | as it is not a specific named location
7. defense officials | False | as they are a group of people, but not individually named",0.6666666666666666
81,833,"Lebed , whom Yeltsin ordered to restore peace in Chechnya , struck a military deal with separatist rebels last week ending the worst fighting in the region in more than a year .","['Lebed', 'Yeltsin', 'Chechnya']","['chechnya', 'yeltsin', 'lebed']","1. Lebed | True | as it is the last name of a person (Alexander Lebed)
2. Yeltsin | True | as it is the last name of a person (Boris Yeltsin)
3. Chechnya | True | as it is a location
4. separatist rebels | False | as it is a general term for a group of people, not a specific named organization
5. last week | False | as it represents a time period and not an entity
6. region | False | as it is a general term for a geographical area without a specific named location
7. a year | False | as it represents a unit of time and not an entity",1.0
82,1589,- - - -,[],"['analysis', 'provide', 'please', 'entities', 'paragraph', 'information', 'identify', 'provided']",There is no information provided to identify entities. Please provide a paragraph for analysis.,0.0
83,2750,"Trevor Holland , a 52 year-old with who has been convicted twice of gross indecency with children , was captured after being spotted in Worthing , a town on England 's southern coast .","['Trevor', 'Holland', 'Worthing', 'England']","['worthing', 'england', 'holland', 'trevor']","1. Trevor Holland | True | as it is the name of a person
    2. 52 year-old | False | as it is an age, which is not an entity
    3. gross indecency | False | as it is an abstract concept or legal charge
    4. children | False | as it is a general term for young humans, not specifying any named person, place or organization
    5. Worthing | True | as it is the name of a town or location
    6. England | True | as it is the name of a country
    7. southern coast | False | as it is a descriptive reference to a location, not a specific named place or location.",1.0
84,56,May 31 - June 2 v Derbyshire ( three days ),['Derbyshire'],['derbyshire'],"1. May 31 | False | as it is a date
    2. June 2 | False | as it is a date
    3. Derbyshire | True | as it is a place or location
    4. three days | False | as it is a duration and not an entity",1.0
85,2371,"That is our sole goal . """,[],"['focused', 'goal', 'word', 'possessive', 'entities', 'contain', 'abstract', 'person', 'statement', 'paragraph', 'our', 'country', 'nationality', 'named', 'location', 'concept', 'organization']","There are no entities in this paragraph as it does not contain any named person, organization, location, country, or nationality. The statement is focused on an abstract concept (goal) and a possessive word (""our"").",0.0
86,1873,Essex need another 148 with five wickets in hand to beat Yorkshire after a maiden first-class century from Richard Kettleborough transformed a match which his side had seemed certain to lose .,"['Essex', 'Yorkshire', 'Richard', 'Kettleborough']","['richard', 'kettleborough', 'essex', 'yorkshire']","1. Essex | True | as it is the name of a cricket team
    2. 148 | False | as it is a number
    3. five | False | as it is a number
    4. wickets | False | as it is a concept in cricket and not an entity
    5. Yorkshire | True | as it is the name of a cricket team
    6. maiden | False | as it is an adjective
    7. first-class | False | as it is an adjective
    8. century | False | as it is a concept in cricket and not an entity
    9. Richard Kettleborough | True | as it is the name of a person",1.0
87,2860,""" We hope for the best , that it really has ended so we can live in peace .",[],"['locations', 'found', 'paragraph', 'named', 'organizations', 'mentioned', 'entities', 'persons', 'nationalities', 'titles']","No entities are found in this paragraph, as there are no named persons, organizations, locations, titles, or nationalities mentioned.",0.0
88,1881,Leading money winners on the,[],"['text', 'entities', 'information', 'sufficient', 'paragraph', 'please', 'identify', 'provided', 'complete', 'provide', 'context']",There is no sufficient context or information to identify entities in the provided text. Please provide a more complete paragraph.,0.0
89,1943,"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union , there were also emphatic victories for champions Bath , 56-13 winners over Orrell , and Northampton and narrow successes for Wasps and Bristol .","['Rugby', 'Football', 'Union', 'Bath', 'Orrell', 'Northampton', 'Wasps', 'Bristol']","['wasps', 'orrell', 'football', 'union', 'northampton', 'rugby', 'bristol', 'champions', 'bath']","1. league season | False | as it is an abstract concept
    2. clubs | False | as it is a general term and does not name specific clubs
    3. Rugby Football Union | True | as it is a named organization
    4. victories | False | as it is an abstract concept
    5. champions Bath | True | as it is the name of a sports team
    6. 56-13 | False | as it is a score or set of numbers which is not an entity
    7. winners | False | as it is an abstract concept
    8. Orrell | True | as it is a place and a sports team
    9. Northampton | True | as it is a place and a sports team
    10. narrow successes | False | as it is an abstract concept
    11. Wasps | True | as it is a sports team
    12. Bristol | True | as it is a place and a sports team",0.9411764705882353
90,525,"Men 's 5,000 metres",[],[],"1. Men's | False | as it is a possessive word, not a named person, organization, or location
2. 5,000 metres | False | as it is a distance, not a named person, organization, or location",1.0
91,1676,"Scorers : Andy Townsend ( 5th ) , Keith O'Neill ( 7th ) , Niall Quinn ( 11th , 61st ) , Ian Harte ( 19th ) .","['Andy', 'Townsend', 'Keith', ""O'Neill"", 'Niall', 'Quinn', 'Ian', 'Harte']","['keith', 'andy', 'quinn', 'townsend', 'niall', 'harte', ""o'neill"", 'ian']","1. Scorers | False | as it is a noun referring to a group of people without specific names
    2. Andy Townsend | True | as it is the name of a person
    3. 5th | False | as it is a number or position indicator
    4. Keith O'Neill | True | as it is the name of a person
    5. 7th | False | as it is a number or position indicator
    6. Niall Quinn | True | as it is the name of a person
    7. 11th | False | as it is a number or position indicator
    8. 61st | False | as it is a number or position indicator
    9. Ian Harte | True | as it is the name of a person
    10. 19th | False | as it is a number or position indicator.",1.0
92,488,7. Linda Kisabaka ( Germany ) 52.41,"['Linda', 'Kisabaka', 'Germany']","['kisabaka', 'linda', 'germany']","1. Linda Kisabaka | True | as it is the name of a person
2. Germany | True | as it is the name of a place, country or location
3. 52.41 | False | as it is a number",1.0
93,1091,""" The economy is not going to be expanding at the 4.8 percent ( annual ) rate that we had in the second quarter but it is likely to keep expanding in the 3 percent range , "" she said , above the 2 percent to 2-1/4 percent that the Fed considers to be non-inflationary .",['Fed'],['fed'],"1. economy | False | as it is an abstract concept
    2. 4.8 percent | False | as it is a number
    3. second quarter | False | as it is a period of time
    4. 3 percent range | False | as it is a numerical value
    5. Fed | True | as it refers to the Federal Reserve, a named organization
    6. 2 percent | False | as it is a number
    7. 2-1/4 percent | False | as it is a number",1.0
94,2242,Loznica 4 2 0 2 7 4 6,['Loznica'],['loznica'],"1. Loznica | True | as it is the name of a place or location
2. 4 | False | as it is a number
3. 2 | False | as it is a number
4. 0 | False | as it is a number
5. 7 | False | as it is a number
6. 6 | False | as it is a number",1.0
95,3,"Their stay on top , though , may be short-lived as title rivals Essex , Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .","['Essex', 'Derbyshire', 'Surrey', 'Kent', 'Nottinghamshire']","['essex', 'derbyshire', 'nottinghamshire', 'kent', 'surrey']","1. Essex | True | as it is the name of a cricket team, representing a named organization
    2. Derbyshire | True | as it is the name of a cricket team, representing a named organization
    3. Surrey | True | as it is the name of a cricket team, representing a named organization
    4. Kent | True | as it is the name of a cricket team, representing a named organization
    5. Nottinghamshire | True | as it is the name of a cricket team, representing a named organization
    6. rain-affected match | False | as it is an adjective describing the condition of the match, not an entity.",1.0
96,2460,ATLANTA AT CHICAGO,"['ATLANTA', 'CHICAGO']","['atlanta', 'chicago']","1. Atlanta | True | as it is the name of a place or location
2. Chicago | True | as it is the name of a place or location",1.0
97,1798,13. Rita Razmaite ( Lithuania ) 38.546,"['Rita', 'Razmaite', 'Lithuania']","['rita', 'razmaite', 'lithuania']","1. Rita Razmaite | True | as it is the name of a person
    2. Lithuania | True | as it is the name of a place or location
    3. 38.546 | False | as it is a number or score",1.0
98,2185,"New Zealand - 15 - Christian Cullen ( Alama Ieremia , 70 ) , 14 - Jeff Wilson , 13 - Walter Little , 12 - Frank Bunce , 11 - Glen Osborne ; 10 - Andrew Mehrtens , 9 - Justin Marshall ; 8 - Zinzan Brooke , 7 - Josh Kronfeld , 6 - Michael Jones ( Glenn Taylor , 53 ) , 5 - Robin Brooke , 4 - Ian Jones , 3 - Olo Brown , 2 - Sean Fitzpatrick ( captain ) , 1 - Craig Dowd .","['New', 'Zealand', 'Christian', 'Cullen', 'Alama', 'Ieremia', 'Jeff', 'Wilson', 'Walter', 'Little', 'Frank', 'Bunce', 'Glen', 'Osborne', 'Andrew', 'Mehrtens', 'Justin', 'Marshall', 'Zinzan', 'Brooke', 'Josh', 'Kronfeld', 'Michael', 'Jones', 'Glenn', 'Taylor', 'Robin', 'Brooke', 'Ian', 'Jones', 'Olo', 'Brown', 'Sean', 'Fitzpatrick', 'Craig', 'Dowd']","['craig', 'glen', 'dowd', 'mehrtens', 'little', 'alama', 'osborne', 'wilson', 'walter', 'olo', 'robin', 'andrew', 'kronfeld', 'marshall', 'ian', 'ieremia', 'sean', 'brooke', 'michael', 'frank', 'josh', 'zealand', 'glenn', 'taylor', 'brown', 'zinzan', 'justin', 'bunce', 'fitzpatrick', 'jeff', 'cullen', 'new', 'christian', 'jones']","1. New Zealand | True | as it is the name of a country
    2. 15 | False | as it is a number
    3. Christian Cullen | True | as it is the name of a person
    4. Alama Ieremia | True | as it is the name of a person
    5. 70 | False | as it is a number
    6. 14 | False | as it is a number
    7. Jeff Wilson | True | as it is the name of a person
    8. 13 | False | as it is a number
    9. Walter Little | True | as it is the name of a person
    10. 12 | False | as it is a number
    11. Frank Bunce | True | as it is the name of a person
    12. 11 | False | as it is a number
    13. Glen Osborne | True | as it is the name of a person
    14. 10 | False | as it is a number
    15. Andrew Mehrtens | True | as it is the name of a person
    16. 9 | False | as it is a number
    17. Justin Marshall | True | as it is the name of a person
    18. 8 | False | as it is a number
    19. Zinzan Brooke | True | as it is the name of a person
    20. 7 | False | as it is a number
    21. Josh Kronfeld | True | as it is the name of a person
    22. 6 | False | as it is a number
    23. Michael Jones | True | as it is the name of a person
    24. Glenn Taylor | True | as it is the name of a person
    25. 53 | False | as it is a number
    26. 5 | False | as it is a number
    27. Robin Brooke | True | as it is the name of a person
    28. 4 | False | as it is a number
    29. Ian Jones | True | as it is the name of a person
    30. 3 | False | as it is a number
    31. Olo Brown | True | as it is the name of a person
    32. 2 | False | as it is a number
    33. Sean Fitzpatrick | True | as it is the name of a person
    34. captain | False | as it is a title but not a person, organization or location
    35. 1 | False | as it is a number
    36. Craig Dowd | True | as it is the name of a person",1.0
99,2120,Scarborough 1 Northampton 1,"['Scarborough', 'Northampton']","['scarborough', 'northampton']","1. Scarborough | True | as it is the name of a place or location
2. Northampton | True | as it is the name of a place or location
3. 1 | False | as it is a score or number, which is not an entity.",1.0
