text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"A different account in Virgil ' s Aeneid ( 3.163f ) has Aeneas in a dream learn from his ancestral Penates that Dardanus and Father Iasius and the Penates themselves originally came from Hesperia , afterwards renamed as Italy .","['Virgil', 'Aeneid', 'Aeneas', 'Penates', 'Dardanus', 'Father Iasius', 'Penates', 'Hesperia', 'Italy']","['O', 'O', 'O', 'O', 'B-writer', 'O', 'O', 'B-poem', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-country', 'O']","['O', 'O', 'O', 'O', 'B-writer', 'O', 'O', 'B-book', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-country', 'O']","1. Virgil | True | as this is a person who has written literary works (writer)
2. Aeneid | True | as this the name of a book (book)
3. Aeneas | True | as the name of a character of a book (person)
4. dream | False | as it is a state or a verb, not an entity
5. ancestral Penates | True | these are characters in the book (person)
6. Dardanus | True | as the name of a character in the book (person)
7. Father Iasius | True | as the name of a character in the book (person)
8. Penates | True | as they are characters in the book (person)
9. Hesperia | True | as it is a location in the book (location)
10. Italy | True | as it is a country (country).",0.7058823529411765,"A | O different | O account | O in | O Virgil | B-writer ' | O s | O Aeneid | B-book ( | O 3.163f | O ) | O has | O Aeneas | B-person in | O a | O dream | O learn | O from | O his | O ancestral | B-person Penates | I-person that | O Dardanus | B-person and | O Father | B-person Iasius | I-person and | O the | O Penates | O themselves | O originally | O came | O from | O Hesperia | B-location , | O afterwards | O renamed | O as | O Italy | B-country . | O","A | O different | O account | O in | O Virgil | B-writer ' | O s | O Aeneid | B-poem ( | O 3.163f | O ) | O has | O Aeneas | B-person in | O a | O dream | O learn | O from | O his | O ancestral | O Penates | B-person that | O Dardanus | B-person and | O Father | B-person Iasius | I-person and | O the | O Penates | B-person themselves | O originally | O came | O from | O Hesperia | B-location , | O afterwards | O renamed | O as | O Italy | B-country . | O",False
The title is taken from his poem The Negro Speaks of Rivers .,"['poem', 'The Negro Speaks of Rivers']","['O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'B-poem', 'I-poem', 'I-poem', 'I-poem', 'I-poem', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-literary genre', 'B-poem', 'I-poem', 'I-poem', 'I-poem', 'I-poem', 'O']","1. title | False | as it is not a named entity
2. poem | True | as it is a type of literature (literary genre)
3. The Negro Speaks of Rivers | True | as it is the name of a poem (poem)",0.5,The | O title | O is | O taken | O from | O his | O poem | B-literary genre The | B-poem Negro | I-poem Speaks | I-poem of | I-poem Rivers | I-poem . | O,The | O title | O is | O taken | O from | O his | O poem | B-literarygenre The | B-poem Negro | I-poem Speaks | I-poem of | I-poem Rivers | I-poem . | O,False
"According to Plutarch ' s Life of Theseus , the ship Theseus used on his return from Crete to Classical Athens was kept in the Athenian harbour as a memorial for several centuries .","['Plutarch', 'Life of Theseus', 'Theseus', 'Crete', 'Classical Athens', 'Athenian']","['O', 'O', 'B-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'B-country', 'I-country', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Plutarch | True | This is a person who wrote ""Life of Theseus"" (writer)
2. Life of Theseus | True | This is a book written by Plutarch (book)
3. ship Theseus | True | As this refers to a unique and named ship related to literature, this could be considered under miscellaneous literary related entities (misc)
4. return | False | It is a verb, not an entity
5. Crete | True | This is a location (location)
6. Classical Athens | True | The adjective ""Classical"" refers to a period, but ""Athens"" itself is a location (location)
7. Athenian harbour | True | This is a specific location within Athens (location)
8. memorial | False | It is an object, not an entity
9. centuries | False | It is a measure of time, not an entity.",0.5,"According | O to | O Plutarch | B-writer ' | O s | O Life | B-book of | I-book Theseus | I-book , | O the | O ship | B-misc Theseus | I-misc used | O on | O his | O return | O from | O Crete | B-location to | O Classical | B-location Athens | I-location was | O kept | O in | O the | O Athenian | B-location harbour | I-location as | O a | O memorial | O for | O several | O centuries | O . | O","According | O to | O Plutarch | B-writer ' | O s | O Life | B-book of | I-book Theseus | I-book , | O the | O ship | O Theseus | B-person used | O on | O his | O return | O from | O Crete | B-location to | O Classical | B-country Athens | I-country was | O kept | O in | O the | O Athenian | B-misc harbour | O as | O a | O memorial | O for | O several | O centuries | O . | O",False
"As a Barnard student , Elise Cowen extensively read the poetry of Ezra Pound and T. S. Eliot , when she met Joyce Johnson and Leo Skir , among other Beat players .","['Barnard', 'Elise Cowen', 'poetry', 'Ezra Pound', 'T. S. Eliot', 'Joyce Johnson', 'Leo Skir', 'Beat']","['O', 'O', 'B-organisation', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'B-literarygenre', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'B-event', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O']","1. Barnard student | False | it indicates occupation or title not entity 
2. Elise Cowen | True | this is a person who has not written any literary work (person) 
3. poetry | False | it's a type of literary work but not a particular poem (False)
4. Ezra Pound | True | this is the name of a poet (writer)
5. T. S. Eliot | True | this is the name of a poet (writer)
6. Joyce Johnson | True | this is a person who is likely connected to literary works (person)
7. Leo Skir | True | this is a person who is likely connected to literary works (person)
8. Beat players | False | it indicates a group's informal name but not an organization or named social group.",0.3076923076923077,"As | O a | O Barnard | O student | O , | O Elise | B-person Cowen | I-person extensively | O read | O the | O poetry | O of | O Ezra | B-writer Pound | I-writer and | O T. | B-writer S. | I-writer Eliot | I-writer , | O when | O she | O met | O Joyce | B-person Johnson | I-person and | O Leo | B-person Skir | I-person , | O among | O other | O Beat | O players | O . | O","As | O a | O Barnard | B-organisation student | O , | O Elise | B-writer Cowen | I-writer extensively | O read | O the | O poetry | B-literarygenre of | O Ezra | B-writer Pound | I-writer and | O T. | B-writer S. | I-writer Eliot | I-writer , | O when | O she | O met | O Joyce | B-writer Johnson | I-writer and | O Leo | B-writer Skir | I-writer , | O among | O other | O Beat | B-event players | O . | O",False
"Adaptations of the novel include François Truffaut ' s 1966 film adaptation and a 1982 BBC Radio dramatization.Nov 13 1982 Fahrenheit 451 , BBC Radio 4 Bradbury published a stage play version in 1979 and helped develop a 1984 interactive fiction computer game titled Fahrenheit 451 , as well as a collection of his short stories titled A Pleasure to Burn .","['novel', 'François Truffaut', 'BBC Radio', 'Fahrenheit 451', 'BBC Radio', 'Bradbury', 'interactive fiction', 'Fahrenheit 451', 'short stories', 'A Pleasure to Burn']","['O', 'O', 'O', 'B-literarygenre', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'B-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O']","['I-book', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'B-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'B-book']","1. novel | False | as it is an object type, but not a specific named object.
2. François Truffaut | True | as it is a person who made a film adaptation of a novel (person).
3. 1966 | False | as it is a year and not a person, location, organisation, etc.
4. film adaptation | False | as it refers to a process (the act of adapting a novel into a film) rather than a specific named entity.
5. 1982 | False | as it is a year.
6. BBC Radio | True | as it is a broadcasting organisation (organisation).
7. dramatization | False | as it refers to a process, not a named entity.
8. Nov 13 1982| False | as it is a date.
9. Fahrenheit 451 | True | as it is a book (book).
10. BBC Radio 4 | True | as it is a radio station, which is an organisation (organisation).
11. Bradbury  | True | as it's the last name of a known writer, Ray Bradbury (writer).
12. stage play | False | as it is a genre of play, not a specific named play.
13. 1979 | False | as it is a year.
14. 1984 | False | as it is a year.
15. interactive fiction computer game | False | as it is a genre of a game, not a named game.
16. Fahrenheit 451 | True | as it is a game's name relating to the book (misc).
17. collection | False | this refers to a group or set but is not named.
18. short stories | False | as it is a literary genre, not a named entity.
19. A Pleasure to Burn | True | as this is the name of a collection of short stories (book).",0.2352941176470588,"Adaptations | I-book of | O the | O novel | O include | O François | B-person Truffaut | I-person ' | O s | O 1966 | O film | O adaptation | O and | O a | O 1982 | O BBC | O Radio | O dramatization.Nov | O 13 | O 1982 | O Fahrenheit | O 451 | O , | O BBC | B-organisation Radio | I-organisation 4 | I-organisation Bradbury | B-writer published | O a | O stage | O play | O version | O in | O 1979 | O and | O helped | O develop | O a | O 1984 | O interactive | O fiction | O computer | O game | O titled | O Fahrenheit | B-misc 451 | I-misc , | O as | O well | O as | O a | O collection | O of | O his | O short | O stories | O titled | O A | B-book Pleasure | I-book to | I-book Burn | I-book . | B-book","Adaptations | O of | O the | O novel | B-literarygenre include | O François | B-writer Truffaut | I-writer ' | O s | O 1966 | O film | O adaptation | O and | O a | O 1982 | O BBC | B-organisation Radio | I-organisation dramatization.Nov | O 13 | O 1982 | O Fahrenheit | B-book 451 | I-book , | O BBC | B-organisation Radio | I-organisation 4 | O Bradbury | B-organisation published | O a | O stage | O play | O version | O in | O 1979 | O and | O helped | O develop | O a | O 1984 | O interactive | B-literarygenre fiction | I-literarygenre computer | O game | O titled | O Fahrenheit | B-misc 451 | I-misc , | O as | O well | O as | O a | O collection | O of | O his | O short | B-literarygenre stories | I-literarygenre titled | O A | B-book Pleasure | I-book to | I-book Burn | I-book . | O",False
"Vernor Steffen Vinge ( He has won the Hugo Award for his novels and novellas A Fire Upon the Deep ( 1992 ) , A Deepness in the Sky ( 1999 ) , Rainbows End ( 2006 ) , Fast Times at Fairmont High ( 2002 ) , and The Cookie Monster ( 2004 ) .","['Vernor Steffen Vinge', 'Hugo Award', 'novels', 'novellas', 'A Fire Upon the Deep', 'A Deepness in the Sky', 'Rainbows End', 'Fast Times at Fairmont High', 'The Cookie Monster']","['B-writer', 'I-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'O', 'O', 'B-literarygenre', 'O', 'B-literarygenre', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O']","['B-writer', 'I-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'O', 'O', 'B-literarygenre', 'O', 'B-literarygenre', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O']","1. Vernor Steffen Vinge | True | as this is a writer who has won an award for his literary works (writer)
    2. Hugo Award | True | as this is a named award that the above person has won (award)
    3. novels | True | as this is a literary genre or type of literature (literarygenre)
    4. novellas | True | as this is a literary genre or type of literature (literarygenre)
    5. A Fire Upon the Deep | True | as this is a named book that the person has written (book)
    6. A Deepness in the Sky | True | as this is a named book that the person has written (book)
    7. Rainbows End | True | as this is a named book that the person has written (book)
    8. Fast Times at Fairmont High | True | as this is a named book that the person has written (book)
    9. The Cookie Monster | True | as this is a named book that the person has written (book)",1.0,"Vernor | B-writer Steffen | I-writer Vinge | I-writer ( | O He | O has | O won | O the | O Hugo | B-award Award | I-award for | O his | O novels | B-literarygenre and | O novellas | B-literarygenre A | B-book Fire | I-book Upon | I-book the | I-book Deep | I-book ( | O 1992 | O ) | O , | O A | B-book Deepness | I-book in | I-book the | I-book Sky | I-book ( | O 1999 | O ) | O , | O Rainbows | B-book End | I-book ( | O 2006 | O ) | O , | O Fast | B-book Times | I-book at | I-book Fairmont | I-book High | I-book ( | O 2002 | O ) | O , | O and | O The | B-book Cookie | I-book Monster | I-book ( | O 2004 | O ) | O . | O","Vernor | B-writer Steffen | I-writer Vinge | I-writer ( | O He | O has | O won | O the | O Hugo | B-award Award | I-award for | O his | O novels | B-literarygenre and | O novellas | B-literarygenre A | B-book Fire | I-book Upon | I-book the | I-book Deep | I-book ( | O 1992 | O ) | O , | O A | B-book Deepness | I-book in | I-book the | I-book Sky | I-book ( | O 1999 | O ) | O , | O Rainbows | B-book End | I-book ( | O 2006 | O ) | O , | O Fast | B-book Times | I-book at | I-book Fairmont | I-book High | I-book ( | O 2002 | O ) | O , | O and | O The | B-book Cookie | I-book Monster | I-book ( | O 2004 | O ) | O . | O",True
"This period also saw alternate history works by S. M. Stirling , Kim Stanley Robinson , Harry Harrison , Howard Waldrop , and others .","['alternate history', 'S. M. Stirling', 'Kim Stanley Robinson', 'Harry Harrison', 'Howard Waldrop']","['O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O']","1. period | False | as this indicates a time period not an entity from the list. 
2. alternate history | False | this is a genre of literature but it is not a named genre (literarygenre).
3. S. M. Stirling | True | as this is a writer (writer).
4. Kim Stanley Robinson | True | as this is a writer (writer).
5. Harry Harrison | True | as this is a writer (writer).
6. Howard Waldrop | True | as this is a writer (writer).
7. others | False | this does not refer to a specific entity from the list.",0.888888888888889,"This | O period | O also | O saw | O alternate | O history | O works | O by | O S. | B-writer M. | I-writer Stirling | I-writer , | O Kim | B-writer Stanley | I-writer Robinson | I-writer , | O Harry | B-writer Harrison | I-writer , | O Howard | B-writer Waldrop | I-writer , | O and | O others | O . | O","This | O period | O also | O saw | O alternate | B-literarygenre history | I-literarygenre works | O by | O S. | B-writer M. | I-writer Stirling | I-writer , | O Kim | B-writer Stanley | I-writer Robinson | I-writer , | O Harry | B-writer Harrison | I-writer , | O Howard | B-writer Waldrop | I-writer , | O and | O others | O . | O",False
These were later collected and published in book form as My Disillusionment in Russia ( 1923 ) and My Further Disillusionment in Russia ( 1924 ) .,"['My Disillusionment in Russia', 'My Further Disillusionment in Russia']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O']","1. My Disillusionment in Russia | True | as this is a name of a book (book)
2. 1923 | False | as it is a date which is not an entity
3. My Further Disillusionment in Russia | True | as this is a name of a book (book)
4. 1924 | False | as it is a date which is not an entity",1.0,These | O were | O later | O collected | O and | O published | O in | O book | O form | O as | O My | B-book Disillusionment | I-book in | I-book Russia | I-book ( | O 1923 | O ) | O and | O My | B-book Further | I-book Disillusionment | I-book in | I-book Russia | I-book ( | O 1924 | O ) | O . | O,These | O were | O later | O collected | O and | O published | O in | O book | O form | O as | O My | B-book Disillusionment | I-book in | I-book Russia | I-book ( | O 1923 | O ) | O and | O My | B-book Further | I-book Disillusionment | I-book in | I-book Russia | I-book ( | O 1924 | O ) | O . | O,True
"He associated with a variety of figures in Britain 's intelligence community at the time , including Dennis Wheatley , Roald Dahl , Ian Fleming , and Maxwell Knight ,","['Britain', 'Dennis Wheatley', 'Roald Dahl', 'Ian Fleming', 'Maxwell Knight']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-person', 'I-person', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-person', 'I-person', 'O']","1. figures | False | as it is not a named entity.
    2. Britain | True | as it is a country (country) 
    3. intelligence community | False | it's a term referring to a group of people, not a specific organization or location
    4. Dennis Wheatley | True | as this is a person who has written literary works (writer)
    5. Roald Dahl | True | as this is a person who wrote literature (writer)
    6. Ian Fleming | True | as this is a person who wrote literature (writer)
    7. Maxwell Knight | True | as this is a person, not a writer (person)",1.0,"He | O associated | O with | O a | O variety | O of | O figures | O in | O Britain | B-country 's | O intelligence | O community | O at | O the | O time | O , | O including | O Dennis | B-writer Wheatley | I-writer , | O Roald | B-writer Dahl | I-writer , | O Ian | B-writer Fleming | I-writer , | O and | O Maxwell | B-person Knight | I-person , | O","He | O associated | O with | O a | O variety | O of | O figures | O in | O Britain | B-country 's | O intelligence | O community | O at | O the | O time | O , | O including | O Dennis | B-writer Wheatley | I-writer , | O Roald | B-writer Dahl | I-writer , | O Ian | B-writer Fleming | I-writer , | O and | O Maxwell | B-person Knight | I-person , | O",True
"Moving to London in 1945 , he became intent on propagating this religion , attracting media attention and writing about it in High Magic 's Aid ( 1949 ) , Witchcraft Today ( 1954 ) and The Meaning of Witchcraft ( 1959 ) .","['London', ""High Magic 's Aid"", 'Witchcraft Today', 'The Meaning of Witchcraft']","['O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O']","['O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O']","1. London | True | as this is a location, it's a city in England (location)
2. 1945 | False | as this is a year, which is not considered an entity
3. religion | False | as this is not an entity type defined in the list
4. media attention | False | as this is not an entity type defined in the list
5. High Magic's Aid | True | as this is the name of a book (book)
6. 1949 | False | as this is a year, which is not considered an entity
7. Witchcraft Today | True | as this is the name of a book (book)
8. 1954 | False | as this is a year, which is not considered an entity 
9. The Meaning of Witchcraft | True | as this is the name of a book (book)
10. 1959 | False | as this is a year, which is not considered an entity.",1.0,"Moving | O to | O London | B-location in | O 1945 | O , | O he | O became | O intent | O on | O propagating | O this | O religion | O , | O attracting | O media | O attention | O and | O writing | O about | O it | O in | O High | B-book Magic | I-book 's | I-book Aid | I-book ( | O 1949 | O ) | O , | O Witchcraft | B-book Today | I-book ( | O 1954 | O ) | O and | O The | B-book Meaning | I-book of | I-book Witchcraft | I-book ( | O 1959 | O ) | O . | O","Moving | O to | O London | B-location in | O 1945 | O , | O he | O became | O intent | O on | O propagating | O this | O religion | O , | O attracting | O media | O attention | O and | O writing | O about | O it | O in | O High | B-book Magic | I-book 's | I-book Aid | I-book ( | O 1949 | O ) | O , | O Witchcraft | B-book Today | I-book ( | O 1954 | O ) | O and | O The | B-book Meaning | I-book of | I-book Witchcraft | I-book ( | O 1959 | O ) | O . | O",True
"A keen reader , Truffaut adapted many literary works , including two novels by Henri-Pierre Roché , Ray Bradbury ' s Fahrenheit 451 , Henry James ' The Altar of the Dead , filmed as The Green Room , and several American detective novels .","['Truffaut', 'novels', 'Henri-Pierre Roché', 'Ray Bradbury', 'Fahrenheit 451', 'Henry James', 'The Altar of the Dead', 'The Green Room', 'American', 'detective novels']","['O', 'O', 'O', 'O', 'B-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-book', 'I-book', 'O', 'B-writer', 'I-writer', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'B-misc', 'B-literarygenre', 'I-literarygenre', 'O']","['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'O', 'B-writer', 'I-writer', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-book', 'I-book', 'O', 'B-writer', 'I-writer', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O']","1. Truffaut | True | as this is a person known for adapting literary works (person)
2. literary works | False | as this term describes a category of books, but is not the name of a specific book.
3. novels | True | as it is the name of a literary genre (literarygenre)
4. Henri-Pierre Roché | True | as this person is a writer, recognized for his novels (writer)
5. Ray Bradbury | True | since this person is a famous writer known for ""Fahrenheit 451"" (writer)
6. Fahrenheit 451 | True | because this is the name of a literary work as a book (book)
7. Henry James | True | as this is a person known for writing ""The Altar of the Dead"" (writer)
8. The Altar of the Dead | True | as this is the name of a book by Henry James (book)
9. The Green Room | True | as it is the name of a film adapted from a book. While films are not explicitly mentioned in the original list of entities, their mention is significant and in line with others (misc)
10. American detective novels | True | because ""American"" indicates nationality (misc), and ""detective novels"" is a literary genre (literarygenre)",0.7368421052631577,"A | O keen | O reader | O , | O Truffaut | B-person adapted | O many | O literary | O works | O , | O including | O two | O novels | B-literarygenre by | O Henri-Pierre | B-writer Roché | I-writer , | O Ray | B-writer Bradbury | I-writer ' | O s | O Fahrenheit | B-book 451 | I-book , | O Henry | B-writer James | I-writer ' | O The | B-book Altar | I-book of | I-book the | I-book Dead | I-book , | O filmed | O as | O The | B-misc Green | I-misc Room | I-misc , | O and | O several | O American | B-misc detective | I-misc novels | I-misc . | O","A | O keen | O reader | O , | O Truffaut | B-writer adapted | O many | O literary | O works | O , | O including | O two | O novels | B-literarygenre by | O Henri-Pierre | B-writer Roché | I-writer , | O Ray | B-writer Bradbury | I-writer ' | O s | O Fahrenheit | B-book 451 | I-book , | O Henry | B-writer James | I-writer ' | O The | B-book Altar | I-book of | I-book the | I-book Dead | I-book , | O filmed | O as | O The | B-misc Green | I-misc Room | I-misc , | O and | O several | O American | B-misc detective | B-literarygenre novels | I-literarygenre . | O",False
