text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"In neuron s , gambierol has been reported to induce Ca threshold for the activation of Ras superfamily .","['neuron', 'gambierol', 'Ca threshold', 'Ras superfamily']","['O', 'B-misc', 'O', 'O', 'B-chemicalcompound', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O']","['O', 'B-misc', 'O', 'O', 'B-chemicalcompound', 'O', 'O', 'O', 'O', 'O', 'B-chemicalelement', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O']","1. neuron | True | as it is a specific type of cell (misc)
2. gambierol | True | as it is a chemical compound (chemicalcompound)
3. Ca | True | as it is a chemical element (chemicalelement)
4. Ras superfamily | True | as it is a group of proteins (protein)",0.75,"In | O neuron | B-misc s | O , | O gambierol | B-chemicalcompound has | O been | O reported | O to | O induce | O Ca | B-chemicalelement threshold | O for | O the | O activation | O of | O Ras | B-protein superfamily | I-protein . | O","In | O neuron | B-misc s | O , | O gambierol | B-chemicalcompound has | O been | O reported | O to | O induce | O Ca | B-misc threshold | I-misc for | O the | O activation | O of | O Ras | B-protein superfamily | I-protein . | O",False
"That is , cell stimulation causes DHA to be released from the sn-2 position of their membrane-bound cellular phospholipid pools through the action of a Phospholipase A2 -type enzyme and the subsequent attack of the released DHA by CYP450 epoxidases .","['DHA', 'sn-2 position', 'membrane-bound cellular phospholipid pools', 'Phospholipase A2 -type enzyme', 'DHA', 'CYP450 epoxidases']","['O', 'O', 'O', 'O', 'O', 'O', 'B-chemicalcompound', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'I-enzyme', 'I-enzyme', 'I-enzyme', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-chemicalcompound', 'O', 'B-enzyme', 'I-enzyme', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-chemicalcompound', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'I-enzyme', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'I-enzyme', 'O']","1. cell stimulation | False | as this is a process and not a specific entity
   2. DHA | True | as this is Docosahexaenoic acid, a type of fatty acid (chemicalcompound)
   3. sn-2 position | False | as this is a location within a molecule and not an entity
   4. membrane-bound cellular phospholipid pools | False | as this is a location within a cell but not a specific named entity
   5. Phospholipase A2 | True | as this is a type of enzyme (enzyme)
   6. CYP450 epoxidases | True | as these are specific type of enzymes (enzyme)",0.4444444444444444,"That | O is | O , | O cell | O stimulation | O causes | O DHA | B-chemicalcompound to | O be | O released | O from | O the | O sn-2 | O position | O of | O their | O membrane-bound | O cellular | O phospholipid | O pools | O through | O the | O action | O of | O a | O Phospholipase | B-enzyme A2 | I-enzyme -type | O enzyme | O and | O the | O subsequent | O attack | O of | O the | O released | O DHA | O by | O CYP450 | B-enzyme epoxidases | I-enzyme . | O","That | O is | O , | O cell | O stimulation | O causes | O DHA | B-chemicalcompound to | O be | O released | O from | O the | O sn-2 | B-misc position | I-misc of | O their | O membrane-bound | B-misc cellular | I-misc phospholipid | I-misc pools | I-misc through | O the | O action | O of | O a | O Phospholipase | B-enzyme A2 | I-enzyme -type | I-enzyme enzyme | I-enzyme and | O the | O subsequent | O attack | O of | O the | O released | O DHA | B-chemicalcompound by | O CYP450 | B-enzyme epoxidases | I-enzyme . | O",False
He competed in Swimming at the 1988 Summer Olympics at the 1988 Summer Olympics .,"['1988 Summer Olympics', '1988 Summer Olympics']","['O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O']","['I-event', 'I-event', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event']","1. Swimming | True | it is an event (event)
2. 1988 Summer Olympics | True | it is a major event where competitions are held (event)
3. He | False | We cannot determine a specific person from this pronoun.",0.0,He | I-event competed | I-event in | O Swimming | B-event at | O the | O 1988 | O Summer | O Olympics | O at | O the | O 1988 | O Summer | O Olympics | O . | B-event,He | O competed | O in | O Swimming | O at | O the | O 1988 | B-event Summer | I-event Olympics | I-event at | O the | O 1988 | B-event Summer | I-event Olympics | I-event . | O,False
"Starling 's successor , Archibald Hill , fostered the career of Bernard Katz , whose long association with UCL began in 1935 .","['Starling', 'Archibald Hill', 'Bernard Katz', 'UCL']","['B-scientist', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-university', 'O', 'O', 'O', 'O']","['B-person', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'B-university', 'O', 'O', 'O', 'O']","1. Starling | True | as it looks like a person's name (person)
    2. Archibald Hill | True | as a successor to Starling, he is also a person (person)
    3. Bernard Katz | True | as he appears to be a person (person)
    4. UCL | True | as it refers to University College London (university)
    5. 1935 | False | as dates are not considered entities",0.25,"Starling | B-person 's | O successor | O , | O Archibald | B-person Hill | I-person , | O fostered | O the | O career | O of | O Bernard | B-person Katz | I-person , | O whose | O long | O association | O with | O UCL | B-university began | O in | O 1935 | O . | O","Starling | B-scientist 's | O successor | O , | O Archibald | B-scientist Hill | I-scientist , | O fostered | O the | O career | O of | O Bernard | B-scientist Katz | I-scientist , | O whose | O long | O association | O with | O UCL | B-university began | O in | O 1935 | O . | O",False
"Juno was originally considered a planet , along with 1 Ceres , 2 Pallas , and 4 Vesta .","['Juno', '1 Ceres', '2 Pallas', '4 Vesta']","['B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O']","['B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O']","1. Juno | True | as it is an astronomical body (astronomicalobject)
    2. planet | False | as it is a general term, not named
    3. 1 Ceres | True | as it is an astronomical body (astronomicalobject)
    4. 2 Pallas | True | as it is an astronomical body (astronomicalobject)
    5. 4 Vesta | True | as it is an astronomical body (astronomicalobject)",1.0,"Juno | B-astronomicalobject was | O originally | O considered | O a | O planet | O , | O along | O with | O 1 | B-astronomicalobject Ceres | I-astronomicalobject , | O 2 | B-astronomicalobject Pallas | I-astronomicalobject , | O and | O 4 | B-astronomicalobject Vesta | I-astronomicalobject . | O","Juno | B-astronomicalobject was | O originally | O considered | O a | O planet | O , | O along | O with | O 1 | B-astronomicalobject Ceres | I-astronomicalobject , | O 2 | B-astronomicalobject Pallas | I-astronomicalobject , | O and | O 4 | B-astronomicalobject Vesta | I-astronomicalobject . | O",True
"He then stated that , based on his data on various comet s , the size of the Solar system can be 100 AU or even more , and that it could be other planet s there that perturb the orbit of Uranus ( although the position of the eventual Neptune was not calculated until much later by Urbain Le Verrier ) .","['Solar system', 'Uranus', 'Neptune', 'Urbain Le Verrier']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'I-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-astronomicalobject', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O']","1. comet | True | as it is an astronomical object (astronomicalobject)
2. Solar system | True | as it is an astronomical object (astronomicalobject)
3. 100 AU | False | as an AU is not known to be a person, organisation, chemical etc.
4. planet | False | as the term itself isn't an entity, though specific planets like Mars or Jupiter would be.
5. Uranus| True | as it is a planet (astronomicalobject)
6. Neptune | True | as it is a planet (astronomicalobject)
7. Urbain Le Verrier | True | as he is a person (person).",0.4444444444444445,"He | O then | O stated | O that | O , | O based | O on | O his | O data | O on | O various | O comet | B-astronomicalobject s | O , | O the | O size | O of | O the | O Solar | B-astronomicalobject system | I-astronomicalobject can | O be | O 100 | O AU | O or | O even | O more | O , | O and | O that | O it | O could | O be | O other | O planet | O s | O there | O that | O perturb | O the | O orbit | O of | O Uranus | B-astronomicalobject ( | O although | O the | O position | O of | O the | O eventual | O Neptune | B-astronomicalobject was | O not | O calculated | O until | O much | O later | O by | O Urbain | B-person Le | I-person Verrier | I-person ) | O . | O","He | O then | O stated | O that | O , | O based | O on | O his | O data | O on | O various | O comet | O s | O , | O the | O size | O of | O the | O Solar | B-misc system | I-misc can | O be | O 100 | O AU | O or | O even | O more | O , | O and | O that | O it | O could | O be | O other | O planet | O s | O there | O that | O perturb | O the | O orbit | O of | O Uranus | B-astronomicalobject ( | O although | O the | O position | O of | O the | O eventual | O Neptune | B-astronomicalobject was | O not | O calculated | O until | O much | O later | O by | O Urbain | B-scientist Le | I-scientist Verrier | I-scientist ) | O . | O",False
"Albarn teamed up with Robert 3D Del Naja of Massive Attack and worked with Stop the War Coalition , CND and the Muslim Association of Britain to organise campaigns to raise awareness of the potential dangers of the UK 's involvement in the war .","['Albarn', 'Robert 3D Del Naja', 'Massive Attack', 'Stop the War Coalition', 'CND', 'Muslim Association of Britain', 'UK']","['B-person', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'I-person', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O']","['B-person', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'I-person', 'O', 'B-organisation', 'I-organisation', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O']","1. Albarn | True | as it is a named individual and likely a person (person)
    2. Robert 3D Del Naja| True | as it is a named individual and likely a person (person)
    3. Massive Attack | True | as it is likely an organisation (organisation)
    4. Stop the War Coalition | True | as it is an organisation (organisation)
    5. CND | True | as it likely refers to an organisation (organisation)
    6. Muslim Association of Britain | True | as it is an organisation (organisation)
    7. UK | True | as it refers to the United Kingdom (country)
    8. the war | False | as it's not specified what war this is, so it can't be recognized as an event. If it was specified (for example 'World War 2'), then it would be an entity.",1.0,"Albarn | B-person teamed | O up | O with | O Robert | B-person 3D | I-person Del | I-person Naja | I-person of | O Massive | B-organisation Attack | I-organisation and | O worked | O with | O Stop | B-organisation the | I-organisation War | I-organisation Coalition | I-organisation , | O CND | B-organisation and | O the | O Muslim | B-organisation Association | I-organisation of | I-organisation Britain | I-organisation to | O organise | O campaigns | O to | O raise | O awareness | O of | O the | O potential | O dangers | O of | O the | O UK | B-country 's | O involvement | O in | O the | O war | O . | O","Albarn | B-person teamed | O up | O with | O Robert | B-person 3D | I-person Del | I-person Naja | I-person of | O Massive | B-organisation Attack | I-organisation and | O worked | O with | O Stop | B-organisation the | I-organisation War | I-organisation Coalition | I-organisation , | O CND | B-organisation and | O the | O Muslim | B-organisation Association | I-organisation of | I-organisation Britain | I-organisation to | O organise | O campaigns | O to | O raise | O awareness | O of | O the | O potential | O dangers | O of | O the | O UK | B-country 's | O involvement | O in | O the | O war | O . | O",True
Young 's work on squid giant axons was utilized by Andrew Huxley and Alan Hodgkin who in 1963 received the Nobel Prize for their work on the conduction of action potentials along nerve fibres .,"['Young', 'squid giant axons', 'Andrew Huxley', 'Alan Hodgkin', 'Nobel Prize', 'nerve fibres']","['B-scientist', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O']","['B-scientist', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-award', 'I-award', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'B-misc', 'I-misc', 'O']","1. Young | True | as Young can be inferred to be a scientist (scientist)
2. squid giant axons | True | as it is an abstract scientific concept with a name associated with it (misc)
3. Andrew Huxley | True | as Andrew Huxley is a scientist (scientist)
4. Alan Hodgkin | True | as Alan Hodgkin is a scientist (scientist)
5. 1963 | False | as it is a date
6. Nobel Prize | True | as Nobel Prize is an award (award)
7. action potentials | True | as it is an abstract scientific concept with a name associated with it (misc)
8. nerve fibres | True | as it is an abstract scientific concept with a name associated with it (misc).",0.923076923076923,Young | B-scientist 's | O work | O on | O squid | B-misc giant | I-misc axons | I-misc was | O utilized | O by | O Andrew | B-scientist Huxley | I-scientist and | O Alan | B-scientist Hodgkin | I-scientist who | O in | O 1963 | O received | O the | O Nobel | B-award Prize | I-award for | O their | O work | O on | O the | O conduction | O of | O action | B-misc potentials | I-misc along | O nerve | B-misc fibres | I-misc . | O,Young | B-scientist 's | O work | O on | O squid | B-misc giant | I-misc axons | I-misc was | O utilized | O by | O Andrew | B-scientist Huxley | I-scientist and | O Alan | B-scientist Hodgkin | I-scientist who | O in | O 1963 | O received | O the | O Nobel | B-award Prize | I-award for | O their | O work | O on | O the | O conduction | O of | O action | O potentials | O along | O nerve | B-misc fibres | I-misc . | O,False
"The invitees included Walther Bothe , Siegfried Flügge , Hans Geiger , Otto Hahn , Paul Harteck , Gerhard Hoffmann , Josef Mattauch , and Georg Stetter .","['Walther Bothe', 'Siegfried Flügge', 'Hans Geiger', 'Otto Hahn', 'Paul Harteck', 'Gerhard Hoffmann', 'Josef Mattauch', 'Georg Stetter']","['O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'B-scientist', 'I-scientist', 'O']","['O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'I-person', 'O']","1. Walther Bothe | True | as it is the name of a person (person)
2. Siegfried Flügge | True | as it is the name of a person (person)
3. Hans Geiger | True | as it is the name of a person (person)
4. Otto Hahn | True | as it is the name of a person (person)
5. Paul Harteck | True | as it is the name of a person (person)
6. Gerhard Hoffmann | True | as it is the name of a person (person)
7. Josef Mattauch | True | as it is the name of a person (person)
8. Georg Stetter | True | as it is the name of a person (person)",0.0,"The | O invitees | O included | O Walther | B-person Bothe | I-person , | O Siegfried | B-person Flügge | I-person , | O Hans | B-person Geiger | I-person , | O Otto | B-person Hahn | I-person , | O Paul | B-person Harteck | I-person , | O Gerhard | B-person Hoffmann | I-person , | O Josef | B-person Mattauch | I-person , | O and | O Georg | B-person Stetter | I-person . | O","The | O invitees | O included | O Walther | B-scientist Bothe | I-scientist , | O Siegfried | B-scientist Flügge | I-scientist , | O Hans | B-scientist Geiger | I-scientist , | O Otto | B-scientist Hahn | I-scientist , | O Paul | B-scientist Harteck | I-scientist , | O Gerhard | B-scientist Hoffmann | I-scientist , | O Josef | B-scientist Mattauch | I-scientist , | O and | O Georg | B-scientist Stetter | I-scientist . | O",False
"Additionally , Histone Deacetylase A6 and A19 activity contributes to silencing of Cytochrome P450 707A and activation of NINE-CIS-EPOXYCAROTENOID DIOXYGENASE 4 , 9 .","['Histone Deacetylase A6', 'A19', 'Cytochrome P450 707A', 'NINE-CIS-EPOXYCAROTENOID DIOXYGENASE']","['O', 'O', 'B-enzyme', 'I-enzyme', 'I-enzyme', 'O', 'B-enzyme', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'O', 'O', 'B-enzyme', 'I-enzyme', 'O', 'O', 'O', 'O']","['O', 'O', 'B-enzyme', 'I-enzyme', 'I-enzyme', 'I-enzyme', 'I-enzyme', 'O', 'O', 'O', 'O', 'O', 'B-enzyme', 'I-enzyme', 'I-enzyme', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Histone Deacetylase A6 and A19 | True | are both enzymes (enzyme)
2. Cytochrome P450 707A | True |  is an enzyme (enzyme)
3. NINE-CIS-EPOXYCAROTENOID DIOXYGENASE 4, 9 | True | could be either an enzyme or a protein (protein/enzyme)
Note: This is conditional on how the writer has classed NINE-CIS-EPOXYCAROTENOID DIOXYGENASE 4, 9. Without explicit clarification, both enzyme and protein could be possible answers.",0.0,"Additionally | O , | O Histone | B-enzyme Deacetylase | I-enzyme A6 | I-enzyme and | I-enzyme A19 | I-enzyme activity | O contributes | O to | O silencing | O of | O Cytochrome | B-enzyme P450 | I-enzyme 707A | I-enzyme and | O activation | O of | O NINE-CIS-EPOXYCAROTENOID | O DIOXYGENASE | O 4 | O , | O 9 | O . | O","Additionally | O , | O Histone | B-enzyme Deacetylase | I-enzyme A6 | I-enzyme and | O A19 | B-enzyme activity | O contributes | O to | O silencing | O of | O Cytochrome | B-protein P450 | I-protein 707A | I-protein and | O activation | O of | O NINE-CIS-EPOXYCAROTENOID | B-enzyme DIOXYGENASE | I-enzyme 4 | O , | O 9 | O . | O",False
DSBs can be artificially induced using genome editing technologies such as CRISPR or TALEN .,"['DSBs', 'CRISPR', 'TALEN']","['B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'B-misc', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'B-misc', 'O']","1. DSBs | False | DSBs stands for Double Strand Breaks, which in this context, is not a person, place, or other named entity. 
   2. genome editing technologies | False | It's a generic term for a technology/method. Not a specific named entity.
   3. CRISPR | True | It is a specific genome editing technology (misc).
   4. TALEN | True | This is also a specific genome editing technology (misc).",0.8,DSBs | O can | O be | O artificially | O induced | O using | O genome | O editing | O technologies | O such | O as | O CRISPR | B-misc or | O TALEN | B-misc . | O,DSBs | B-misc can | O be | O artificially | O induced | O using | O genome | O editing | O technologies | O such | O as | O CRISPR | B-misc or | O TALEN | B-misc . | O,False
"In the 1960s , Ehlers collaborated with Felix Pirani and Alfred Schild on a constructive-axiomatic approach to general relativity : a way of deriving the theory from a minimal set of elementary objects and a set of axioms specifying these objects ' properties .","['Ehlers', 'Felix Pirani', 'Alfred Schild', 'general relativity']","['O', 'O', 'O', 'O', 'B-scientist', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O', 'O', 'O', 'B-theory', 'I-theory', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'B-theory', 'I-theory', 'I-theory', 'I-theory', 'I-theory', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. 1960s | False | as it is a date
2. Ehlers | True | This is likely a (person), assuming this refers to a specific individual and not just using a last name.
3. Felix Pirani | True | It's a person (person)
4. Alfred Schild | True | It's a person (person)
5. constructive-axiomatic approach to general relativity | True | as it is a theory (theory)
6. theory | True | as it is a scientific concept (misc)
7. elementary objects | False | This is the object of study in the theory, but isn't a named entity related to the theory itself.
8. axioms | False | This is a methodology or approach, not an entity.",0.0,"In | O the | O 1960s | O , | O Ehlers | B-person collaborated | O with | O Felix | B-person Pirani | I-person and | O Alfred | B-person Schild | I-person on | O a | O constructive-axiomatic | B-theory approach | I-theory to | I-theory general | I-theory relativity | I-theory : | O a | O way | O of | O deriving | O the | O theory | B-misc from | O a | O minimal | O set | O of | O elementary | O objects | O and | O a | O set | O of | O axioms | O specifying | O these | O objects | O ' | O properties | O . | O","In | O the | O 1960s | O , | O Ehlers | B-scientist collaborated | O with | O Felix | B-scientist Pirani | I-scientist and | O Alfred | B-scientist Schild | I-scientist on | O a | O constructive-axiomatic | O approach | O to | O general | B-theory relativity | I-theory : | O a | O way | O of | O deriving | O the | O theory | O from | O a | O minimal | O set | O of | O elementary | O objects | O and | O a | O set | O of | O axioms | O specifying | O these | O objects | O ' | O properties | O . | O",False
"When the discovery of a new element is claimed , the Joint Working Party ( JWP ) of the International Union of Pure and Applied Chemistry ( IUPAC ) and the International Union of Pure and Applied Physics ( IUPAP ) assembles to examine the claims according to their criteria for the discovery of a new element , and decides scientific priority and naming rights for the elements .","['Joint Working Party', 'JWP', 'International Union of Pure and Applied Chemistry', 'IUPAC', 'International Union of Pure and Applied Physics', 'IUPAP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Joint Working Party (JWP) | True | because it's a group formed from multiple international unions, which qualifies it as an organisation (organisation)
2. International Union of Pure and Applied Chemistry (IUPAC) | True | because it's an international union dealing with chemistry; therefore, it is an organisation (organisation)
3. International Union of Pure and Applied Physics (IUPAP) | True | because this international union deals with physics, it is recognised as an organisation (organisation)
4. new element | False | a 'new element' is a generalised term, so it doesn't represent a specific chemical element or entity
5. criteria | False | because 'criteria' is an abstract term, not a named entity
6. scientific priority and naming rights | False | this is a descriptive term, not a single, recognisable entity
7. elements | False | the term 'elements' is used here as a broad category, not referencing a specific chemical element.",0.6666666666666666,"When | O the | O discovery | O of | O a | O new | O element | O is | O claimed | O , | O the | O Joint | B-organisation Working | I-organisation Party | I-organisation ( | O JWP | O ) | O of | O the | O International | B-organisation Union | I-organisation of | I-organisation Pure | I-organisation and | I-organisation Applied | I-organisation Chemistry | I-organisation ( | O IUPAC | O ) | O and | O the | O International | B-organisation Union | I-organisation of | I-organisation Pure | I-organisation and | I-organisation Applied | I-organisation Physics | I-organisation ( | O IUPAP | O ) | O assembles | O to | O examine | O the | O claims | O according | O to | O their | O criteria | O for | O the | O discovery | O of | O a | O new | O element | O , | O and | O decides | O scientific | O priority | O and | O naming | O rights | O for | O the | O elements | O . | O","When | O the | O discovery | O of | O a | O new | O element | O is | O claimed | O , | O the | O Joint | B-organisation Working | I-organisation Party | I-organisation ( | O JWP | B-organisation ) | O of | O the | O International | B-organisation Union | I-organisation of | I-organisation Pure | I-organisation and | I-organisation Applied | I-organisation Chemistry | I-organisation ( | O IUPAC | B-organisation ) | O and | O the | O International | B-organisation Union | I-organisation of | I-organisation Pure | I-organisation and | I-organisation Applied | I-organisation Physics | I-organisation ( | O IUPAP | B-organisation ) | O assembles | O to | O examine | O the | O claims | O according | O to | O their | O criteria | O for | O the | O discovery | O of | O a | O new | O element | O , | O and | O decides | O scientific | O priority | O and | O naming | O rights | O for | O the | O elements | O . | O",False
They were proposed independently by Alfred J. Lotka in 1925 and Vito Volterra in 1926 .,"['Alfred J. Lotka', 'Vito Volterra']","['O', 'O', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'I-scientist', 'O', 'O', 'O', 'B-scientist', 'I-scientist', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O']","1. Alfred J. Lotka | True | as it is a person's name (person)
2. 1925 | False | as it is a date, which is not considered an entity
3. Vito Volterra | True | as it is a person's name (person)
4. 1926 | False | as it is a date, which is not considered an entity",0.0,They | O were | O proposed | O independently | O by | O Alfred | B-person J. | I-person Lotka | I-person in | O 1925 | O and | O Vito | B-person Volterra | I-person in | O 1926 | O . | O,They | O were | O proposed | O independently | O by | O Alfred | B-scientist J. | I-scientist Lotka | I-scientist in | O 1925 | O and | O Vito | B-scientist Volterra | I-scientist in | O 1926 | O . | O,False
